319;A64;0;S;S;Doenc sexualmente transm NE;Doenças sexualmente transmitidas, não especificadas;5
320;A65;0;S;S;Sifilis nao-venerea;Sífilis não-venérea;5
321;A66;0;S;N;Bouba;Bouba;5
322;A66.0;0;N;S;Lesoes iniciais da bouba;Lesões iniciais da bouba;5
323;A66.1;0;N;S;Papilomas mult e bouba plantar umida;Papilomas múltiplos e bouba plantar úmida (cravo de bouba);5
324;A66.2;0;N;S;Outr lesoes cutaneas precoces da bouba;Outras lesões cutâneas precoces da bouba;5
325;A66.3;0;N;S;Hiperceratose dev bouba;Hiperceratose devida a bouba;5
326;A66.4;0;N;S;Gomas e ulceras dev bouba;Gomas e úlceras devidas à bouba;5
327;A66.5;0;N;S;Gangosa;Gangosa;5
328;A66.6;0;N;S;Lesoes osteoarticulares dev bouba;Lesões osteoarticulares devidas à bouba;5
329;A66.7;0;N;S;Outr manifestacoes da bouba;Outras manifestações da bouba;5
330;A66.8;0;N;S;Bouba latente;Bouba latente;5
331;A66.9;0;N;S;Bouba NE;Bouba não especificada;5
332;A67;0;S;N;Pinta;Pinta;5
333;A67.0;0;N;S;Lesoes prim da pinta;Lesões primárias da pinta;5
334;A67.1;0;N;S;Lesoes intermediarias da pinta;Lesões intermediárias da pinta;5
335;A67.2;0;N;S;Lesoes tard da pinta;Lesões tardias da pinta;5
336;A67.3;0;N;S;Lesoes mistas da pinta;Lesões mistas da pinta;5
337;A67.9;0;N;S;Pinta NE;Pinta não especificada;5
338;A68;0;S;N;Febres recorrentes;Febres recorrentes;5
339;A68.0;0;N;S;Febre recorrente transm p/piolhos;Febre recorrente transmitida por piolhos;5
340;A68.1;0;N;S;Febre recorrente transm p/carrapatos;Febre recorrente transmitida por carrapatos;5
341;A68.9;0;N;S;Febre recorrente NE;Febre recorrente não especificada;5
342;A69;0;S;N;Outr infecc p/espiroquetas;Outr infecc p/espiroquetas;5
343;A69.0;0;N;S;Estomatite ulcerativa necrotizante;Estomatite ulcerativa necrotizante;5
344;A69.1;0;N;S;Outr infecc de Vincent;Outras infecções de Vincent;5
345;A69.2;0;N;S;Doenc de Lyme;Doença de Lyme;5
346;A69.8;0;N;S;Outr infecc espec p/espiroquetas;Outras infecções especificadas por espiroquetas;5
347;A69.9;0;N;S;Infecc p/espiroqueta NE;Infecção por espiroqueta, não especificada;5
348;A70;0;S;S;Infecc causadas p/Clamidia psittaci;Infecções causadas por Clamídia psittaci;5
349;A71;0;S;N;Tracoma;Tracoma;5
350;A71.0;0;N;S;Fase inicial do tracoma;Fase inicial do tracoma;5
351;A71.1;0;N;S;Fase ativa do tracoma;Fase ativa do tracoma;5
352;A71.9;0;N;S;Tracoma NE;Tracoma não especificado;5
353;A74;0;S;N;Outr doenc causadas p/Clamidias;Outr doenc causadas p/Clamidias;5
354;A74.0;+;N;S;Conjuntivite causada p/clamidias;Conjuntivite causada por clamídias (H13.1*);5
355;A74.8;0;N;S;Outr doenc causadas p/clamidias;Outras doenças causadas por clamídias;5
356;A74.9;0;N;S;Infecc causada p/clamidias NE;Infecção causada por clamídias não especificada;5
357;A75;0;S;N;Tifo exantematico;Tifo exantematico;5
358;A75.0;0;N;S;Tifo epidem transm p/piolhos R. prowazekii;Tifo epidêmico transmitido por piolhos devido a Rickettsia prowazekii;5
359;A75.1;0;N;S;Tifo recrudescente;Tifo recrudescente [doença de Brill];5
360;A75.2;0;N;S;Tifo p/Rickettsia typhi;Tifo por Rickettsia typhi;5
361;A75.3;0;N;S;Tifo p/Rickettsia tsutsugamuchi;Tifo por Rickettsia tsutsugamuchi;5
362;A75.9;0;N;S;Tifo NE;Tifo não especificado;5
363;A77;0;S;N;Febre maculosa;Febre maculosa;5
364;A77.0;0;N;S;Febre maculosa p/Rickettsia richettsii;Febre maculosa por Rickettsia richettsii;5
365;A77.1;0;N;S;Febre maculosa p/Rickettsia conorii;Febre maculosa por Rickettsia conorii;5
366;A77.2;0;N;S;Febre maculosa dev Rickettsia siberica;Febre maculosa devida à Rickettsia siberica;5
367;A77.3;0;N;S;Febre maculosa dev Rickettsia australis;Febre maculosa devida à Rickettsia australis;5
368;A77.8;0;N;S;Outr febres maculosas;Outras febres maculosas;5
369;A77.9;0;N;S;Febre maculosa NE;Febre maculosa não especificada;5
370;A78;0;S;S;Febre Q;Febre Q;5
371;A79;0;S;N;Outr rickettsioses;Outr rickettsioses;5
372;A79.0;0;N;S;Febre das trincheiras;Febre das trincheiras;5
373;A79.1;0;N;S;Rickettsiose variceliforme dev R.akari;Rickettsiose variceliforme devida à Rickettsia akari;5
374;A79.8;0;N;S;Outr tipos de rickettsioses espec;Outros tipos de rickettsioses especificadas;5
375;A79.9;0;N;S;Rickettsiose NE;Rickettsiose não especificada;5
376;A80;0;S;N;Poliomielite aguda;Poliomielite aguda;5
377;A80.0;0;N;S;Poliomielite paral aguda assoc virus vacinal;Poliomielite paralítica aguda, associada ao vírus vacinal;5
378;A80.1;0;N;S;Poliomiel paral aguda virus selvagem import;Poliomielite paralítica aguda, vírus selvagem importado;5
379;A80.2;0;N;S;Poliomiel paral aguda virus selvagem indig;Poliomielite paralítica aguda, vírus selvagem indígena;5
380;A80.3;0;N;S;Poliomielites paraliticas agudas outr e NE;Poliomielites paralíticas agudas, outras e não especificadas;5
381;A80.4;0;N;S;Poliomielite aguda nao-paralitica;Poliomielite aguda não-paralítica;5
382;A80.9;0;N;S;Poliomielite aguda NE;Poliomielite aguda não especificada;5
383;A81;0;S;N;Infecc p/virus atipico sist nervoso central;Infecc p/virus atipico sist nervoso central;5
384;A81.0;0;N;S;Doenc de Creutzfeldt-Jakob;Doença de Creutzfeldt-Jakob;5
385;A81.1;0;N;S;Panencefalite esclerosante subaguda;Panencefalite esclerosante subaguda;5
386;A81.2;0;N;S;Leucoencefalopatia multifocal progressiva;Leucoencefalopatia multifocal progressiva;5
387;A81.8;0;N;S;Outr infecc p/virus atipic sist nerv central;Outras infecções por vírus atípico do sistema nervoso central;5
388;A81.9;0;N;S;Infecc NE sist nerv central p/virus atipico;Infecção não especificada do sistema nervosos central por vírus atípico;5
389;A82;0;S;N;Raiva;Raiva;5
390;A82.0;0;N;S;Raiva silvestre;Raiva silvestre;5
391;A82.1;0;N;S;Raiva urbana;Raiva urbana;5
392;A82.9;0;N;S;Raiva NE;Raiva não especificada;5
393;A83;0;S;N;Encefalite p/virus transm p/mosquitos;Encefalite p/virus transm p/mosquitos;5
394;A83.0;0;N;S;Encefalite japonesa;Encefalite japonesa;5
395;A83.1;0;N;S;Encefalite equina ocidental;Encefalite eqüina ocidental;5
396;A83.2;0;N;S;Encefalite equina oriental;Encefalite eqüina oriental;5
397;A83.3;0;N;S;Encefalite de St. Louis;Encefalite de St. Louis;5
398;A83.4;0;N;S;Encefalite australiana;Encefalite australiana;5
399;A83.5;0;N;S;Encefalite da California;Encefalite da Califórnia;5
400;A83.6;0;N;S;Doenc p/virus de Rocio;Doença pelo vírus de Rocio;5
401;A83.8;0;N;S;Outr encefalites p/virus transm p/mosquitos;Outras encefalites por vírus transmitidas por mosquitos;5
402;A83.9;0;N;S;Encefalite NE p/virus transm p/mosquitos;Encefalite não especificada por vírus transmitida por mosquitos;5
403;A84;0;S;N;Encefalite p/virus transm p/carrapatos;Encefalite p/virus transm p/carrapatos;5
404;A84.0;0;N;S;Encefalite da taiga;Encefalite da taiga [encefalite vernoestival russa];5
405;A84.1;0;N;S;Encefalite Europa Central transm p/carrapato;Encefalite da Europa Central transmitida por carrapatos;5
406;A84.8;0;N;S;Outr encefalites p/virus transm p/carrapatos;Outras encefalites por vírus transmitidas por carrapatos;5
407;A84.9;0;N;S;Encefalite NE p/virus transm p/carrapatos;Encefalite não especificada por vírus transmitida por carrapatos;5
408;A85;0;S;N;Outr encefalites virais NCOP;Outr encefalites virais NCOP;5
409;A85.0;+;N;S;Encefalite p/enterovirus;Encefalite por enterovírus (G05.1*);5
410;A85.1;+;N;S;Encefalite p/adenovirus;Encefalite por adenovírus (G05.1*);5
411;A85.2;0;N;S;Encefalite p/virus transm p/artropodes NE;Encefalite por vírus transmitido por artrópodes, não especificada;5
412;A85.8;0;N;S;Outr encefalites virais espec;Outras encefalites virais especificadas;5
413;A86;0;S;S;Encefalite viral NE;Encefalite viral, não especificada;5
414;A87;0;S;N;Meningite viral;Meningite viral;5
415;A87.0;+;N;S;Meningite p/enterovirus;Meningite por enterovírus (G02.0*);5
416;A87.1;+;N;S;Meningite p/adenovirus;Meningite por adenovírus (G02.0*);5
417;A87.2;0;N;S;Coriomeningite linfocitaria;Coriomeningite linfocitária;5
418;A87.8;0;N;S;Outr meningites virais;Outras meningites virais;5
419;A87.9;0;N;S;Meningite viral NE;Meningite viral não especificada;5
420;A88;0;S;N;Outr infecc virais sist nervoso central NCOP;Outr infecc virais sist nervoso central NCOP;5
421;A88.0;0;N;S;Febre exantematica p/enterovirus;Febre exantemática por enterovírus [exantema de Boston];5
422;A88.1;0;N;S;Vertigem epidemica;Vertigem epidêmica;5
423;A88.8;0;N;S;Outr infecc virais espec sist nerv central;Outras infecções virais especificadas do sistema nervoso central;5
424;A89;0;S;S;Infecc virais NE do sist nervoso central;Infecções virais não especificadas do sistema nervoso central;5
425;A90;0;S;S;Dengue;Dengue [dengue clássico];5
426;A91;0;S;S;Febre hemorragica dev virus do dengue;Febre hemorrágica devida ao vírus do dengue;5
427;A92;0;S;N;Outr febres virais transm p/mosquitos;Outr febres virais transm p/mosquitos;5
428;A92.0;0;N;S;Febre de Chikungunya;Febre de Chikungunya;5
429;A92.1;0;N;S;Febre de Onyong-nyong;Febre de O;5
430;A92.2;0;N;S;Febre equina venezuelana;Febre eqüina venezuelana;5
431;A92.3;0;N;S;Febre p/virus West Nile;Febre por vírus West Nile;5
432;A92.4;0;N;S;Febre do vale do Rift;Febre do vale do Rift;5
433;A92.8;0;N;S;Outr febres virais espec transm p/mosquitos;Outras febres virais especificadas transmitidas por mosquitos;5
434;A92.9;0;N;S;Febre viral transm p/mosquitos NE;Febre viral transmitida por mosquitos, não especificada;5
435;A93;0;S;N;Outr febres p/virus transm p/artropodes NCOP;Outr febres p/virus transm p/artropodes NCOP;5
436;A93.0;0;N;S;Febre de Oropouche;Febre de Oropouche;5
437;A93.1;0;N;S;Febre p/flebotomos;Febre por flebótomos;5
438;A93.2;0;N;S;Febre do Colorado transm p/carrapatos;Febre do Colorado transmitida por carrapatos;5
439;A93.8;0;N;S;Outr febres virais espec transm p/artropodes;Outras febres virais especificadas transmitidas por artrópodes;5
440;A94;0;S;S;Febre viral transm p/artropodes NE;Febre viral transmitida por artrópodes, não especificada;5
441;A95;0;S;N;Febre amarela;Febre amarela;5
442;A95.0;0;N;S;Febre amarela silvestre;Febre amarela silvestre;5
443;A95.1;0;N;S;Febre amarela urbana;Febre amarela urbana;5
444;A95.9;0;N;S;Febre amarela NE;Febre amarela não especificada;5
445;A96;0;S;N;Febre hemorragica p/arenavirus;Febre hemorragica p/arenavirus;5
446;A96.0;0;N;S;Febre hemorragica de Junin;Febre hemorrágica de Junin;5
447;A96.1;0;N;S;Febre hemorragica de Machupo;Febre hemorrágica de Machupo;5
448;A96.2;0;N;S;Febre de Lassa;Febre de Lassa;5
449;A96.8;0;N;S;Outr febres hemorragicas p/arenavirus;Outras febres hemorrágicas por arenavírus;5
450;A96.9;0;N;S;Febre hemorragica p/arenavirus NE;Febre hemorrágica por arenavírus, não especificada;5
451;A98;0;S;N;Outr febres hemorragicas p/virus NCOP;Outr febres hemorragicas p/virus NCOP;5
452;A98.0;0;N;S;Febre hemorragica da Crimeia;Febre hemorrágica da Criméia (do Congo);5
453;A98.1;0;N;S;Febre hemorragica de Omsk;Febre hemorrágica de Omsk;5
454;A98.2;0;N;S;Doenc da floresta de Kyasanur;Doença da floresta de Kyasanur;5
455;A98.3;0;N;S;Doenc de Marburg;Doença de Marburg;5
456;A98.4;0;N;S;Doenc p/virus Ebola;Doença pelo vírus Ebola;5
457;A98.5;0;N;S;Febre hemorragica c/sindr renal;Febre hemorrágica com síndrome renal;5
458;A98.8;0;N;S;Outr febres hemorragicas espec p/virus;Outras febres hemorrágicas especificadas por vírus;5
459;A99;0;S;S;Febres hemorragicas virais NE;Febres hemorrágicas virais não especificadas;5
460;B00;0;S;N;Infecc p/virus do herpes;Infecc p/virus do herpes;5
461;B00.0;0;N;S;Eczema herpetico;Eczema herpético;5
462;B00.1;0;N;S;Dermatite vesicular dev virus do herpes;Dermatite vesicular devido ao vírus do herpes;5
463;B00.2;0;N;S;Gengivoestom e faringoamig dev virus herpes;Gengivoestomatite e faringoamigdalite devida ao vírus do herpes;5
464;B00.3;+;N;S;Meningite dev virus do herpes;Meningite devida ao vírus do herpes (G02.0*);5
465;B00.4;+;N;S;Encefalite dev virus do herpes;Encefalite devida ao vírus do herpes (G05.1*);5
466;B00.5;+;N;S;Afeccoes oculares dev virus do herpes;Afecções oculares devidas ao vírus do herpes;5
467;B00.7;0;N;S;Doenc disseminada dev virus do herpes;Doença disseminada devida ao vírus do herpes;5
468;B00.8;0;N;S;Outr form de infecc dev virus do herpes;Outras formas de infecção devida ao vírus do herpes;5
469;B00.9;0;N;S;Infecc NE dev virus do herpes;Infecção não especificada devida ao vírus do herpes;5
470;B01;0;S;N;Varicela;Varicela;5
471;B01.0;+;N;S;Meningite p/varicela;Meningite por varicela (G02.0*);5
472;B01.1;+;N;S;Encefalite p/varicela;Encefalite por varicela (G05.1*);5
473;B01.2;+;N;S;Pneumopatia varicelosa;Pneumopatia varicelosa (J17.1*);5
474;B01.8;0;N;S;Varicela c/outr complic;Varicela com outras complicações;5
475;B01.9;0;N;S;Varicela s/complic;Varicela sem complicação;5
476;B02;0;S;N;Herpes zoster;Herpes zoster;5
477;B02.0;+;N;S;Encefalite p/virus do herpes zoster;Encefalite pelo vírus do herpes zoster (G05.1*);5
478;B02.1;+;N;S;Meningite p/virus do herpes zoster;Meningite pelo vírus do herpes zoster (G02.0*);5
479;B02.2;+;N;S;Herpes zoster acomp outr manif neurologicas;Herpes zoster acompanhado de outras manifestações neurológicas;5
480;B02.3;+;N;S;Herpes zoster oftalmico;Herpes zoster oftálmico;5
481;B02.7;0;N;S;Herpes zoster disseminado;Herpes zoster disseminado;5
482;B02.8;0;N;S;Herpes zoster c/outr complic;Herpes zoster com outras complicações;5
483;B02.9;0;N;S;Herpes zoster s/complic;Herpes zoster sem complicação;5
484;B03;0;S;S;Variola;Varíola;5
485;B04;0;S;S;Variola dos macacos;Varíola dos macacos [Monkeypox];5
486;B05;0;S;N;Sarampo;Sarampo;5
487;B05.0;+;N;S;Sarampo complicado p/encefalite;Sarampo complicado por encefalite (G05.1*);5
488;B05.1;+;N;S;Sarampo complicado p/meningite;Sarampo complicado por meningite (G02.0*);5
489;B05.2;+;N;S;Sarampo complicado p/pneumonia;Sarampo complicado por pneumonia (J17.1*);5
490;B05.3;+;N;S;Sarampo complicado p/otite media;Sarampo complicado por otite média (H67.1*);5
491;B05.4;0;N;S;Sarampo c/complic intestinais;Sarampo com complicações intestinais;5
492;B05.8;0;N;S;Sarampo c/outr complic;Sarampo com outras complicações;5
493;B05.9;0;N;S;Sarampo s/complic;Sarampo sem complicação;5
494;B06;0;S;N;Rubeola;Rubeola;5
495;B06.0;+;N;S;Rubeola c/complic neurologicas;Rubéola com complicações neurológicas;5
496;B06.8;0;N;S;Rubeola c/outr complic;Rubéola com outras complicações;5
497;B06.9;0;N;S;Rubeola s/complic;Rubéola sem complicação;5
498;B07;0;S;S;Verrugas orig viral;Verrugas de origem viral;5
499;B08;0;S;N;Outr inf virais lesoes pele membr muc NCOP;Outr inf virais lesoes pele membr muc NCOP;5
500;B08.0;0;N;S;Outr infecc p/ortopoxvirus;Outras infecções por ortopoxvírus;5
501;B08.1;0;N;S;Molusco contagioso;Molusco contagioso;5
502;B08.2;0;N;S;Exantema subito;Exantema súbito [sexta doença];5
503;B08.3;0;N;S;Eritema infecc;Eritema infeccioso [quinta doença];5
504;B08.4;0;N;S;Estomatite vesic dev enterovirus c/exantema;Estomatite vesicular devida a enterovírus com exantema;5
505;B08.5;0;N;S;Faringite vesicular dev enterovirus;Faringite vesicular devida a enterovírus;5
506;B08.8;0;N;S;Outr inf virais espec lesoes pele membr muco;Outras infecções virais especificadas caracterizadas por lesões de pele e das membranas mucosas;5
507;B09;0;S;S;Inf viral NE caract p/lesoes pele membr muco;Infecção viral não especificada caracterizada por lesões da pele e membranas mucosas;5
508;B15;0;S;N;Hepatite aguda A;Hepatite aguda A;5
509;B15.0;0;N;S;Hepatite A c/coma hepatico;Hepatite A com coma hepático;5
510;B15.9;0;N;S;Hepatite A s/coma hepatico;Hepatite A sem coma hepático;5
511;B16;0;S;N;Hepatite aguda B;Hepatite aguda B;5
512;B16.0;0;N;S;Hepatite aguda B c/agente Delta c/coma hepat;Hepatite aguda B com agente Delta (co-infecção), com coma hepático;5
513;B16.1;0;N;S;Hepatite aguda B c/agente Delta s/coma hepat;Hepatite aguda B com agente Delta, (co-infecção), sem coma hepático;5
514;B16.2;0;N;S;Hepatite aguda B s/agente Delta c/coma hepat;Hepatite aguda B sem agente Delta, com coma hepático;5
515;B16.9;0;N;S;Hepatite aguda B s/agente Delta s/coma hepat;Hepatite aguda B sem agente Delta e sem coma hepático;5
516;B17;0;S;N;Outr hepatites virais agudas;Outr hepatites virais agudas;5
517;B17.0;0;N;S;Infecc Delta aguda de portador de hepatite B;(Super)infecção Delta aguda de portador de hepatite B;5
518;B17.1;0;N;S;Hepatite aguda C;Hepatite aguda C;5
519;B17.2;0;N;S;Hepatite aguda E;Hepatite aguda E;5
520;B17.8;0;N;S;Outr hepatites virais agudas espec;Outras hepatites virais agudas especificadas;5
521;B18;0;S;N;Hepatite viral cronica;Hepatite viral cronica;5
522;B18.0;0;N;S;Hepatite viral cronica B c/agente Delta;Hepatite viral crônica B com agente Delta;5
523;B18.1;0;N;S;Hepatite cronica viral B s/agente Delta;Hepatite crônica viral B sem agente Delta;5
524;B18.2;0;N;S;Hepatite viral cronica C;Hepatite viral crônica C;5
525;B18.8;0;N;S;Outr hepatites cronicas virais;Outras hepatites crônicas virais;5
526;B18.9;0;N;S;Hepatite viral cronica NE;Hepatite viral crônica não especificada;5
527;B19;0;S;N;Hepatite viral NE;Hepatite viral NE;5
528;B19.0;0;N;S;Hepatite viral NE c/coma;Hepatite viral, não especificada, com coma;5
529;B19.9;0;N;S;Hepatite viral NE s/coma;Hepatite viral, não especificada, sem coma;5
530;B20;0;S;N;Doenc p/HIV result doenc infecc e parasit;Doenc p/HIV result doenc infecc e parasit;5
531;B20.0;0;N;S;Doenc p/HIV result em infecc micobacterianas;Doença pelo HIV resultando em infecções micobacterianas;5
532;B20.1;0;N;S;Doenc p/HIV result outr infecc bacter;Doença pelo HIV resultando em outras infecções bacterianas;5
533;B20.2;0;N;S;Doenc p/HIV result em doenc citomegalica;Doença pelo HIV resultando em doença citomegálica;5
534;B20.3;0;N;S;Doenc p/HIV result em outr infecc virais;Doença pelo HIV resultando em outras infecções virais;5
535;B20.4;0;N;S;Doenc p/HIV result em candidiase;Doença pelo HIV resultando em candidíase;5
536;B20.5;0;N;S;Doenc p/HIV result em outr micoses;Doença pelo HIV resultando em outras micoses;5
537;B20.6;0;N;S;Doenc p/HIV result pneumonia p/P.carinii;Doença pelo HIV resultando em pneumonia por Pneumocystis carinii;5
538;B20.7;0;N;S;Doenc p/HIV result em infecc mult;Doença pelo HIV resultando em infecções múltiplas;5
539;B20.8;0;N;S;Doenc p/HIV result outr doenc infecc parasit;Doença pelo HIV resultando em outras doenças infecciosas e parasitárias;5
540;B20.9;0;N;S;Doenc p/HIV result doenc infecc parasit NE;Doença pelo HIV resultando em doença infecciosa ou parasitária não especificada;5
541;B21;0;S;N;Doenc p/HIV result em neopl malig;Doenc p/HIV result em neopl malig;5
542;B21.0;0;N;S;Doenc p/HIV result em sarcoma de Kaposi;Doença pelo HIV resultando em sarcoma de Kaposi;5
543;B21.1;0;N;S;Doenc p/HIV result em linfoma de Burkitt;Doença pelo HIV resultando em linfoma de Burkitt;5
544;B21.2;0;N;S;Doenc p/HIV res outr tip linfoma nao-Hodgkin;Doença pelo HIV resultando em outros tipos de linfoma não-Hodgkin;5
545;B21.3;0;N;S;Doenc p/HIV out neop mal tec linf hemat corr;Doença pelo HIV resultando em outras neoplasias malignas dos tecidos linfático, hematopoético e correlatos;5
